date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.000053599712500000005
2025-05-23T00:00:00.000Z,0.00004887482083333332
2025-05-24T00:00:00.000Z,0.000012654916666666665
2025-05-25T00:00:00.000Z,0.000012499999999999999
2025-05-26T00:00:00.000Z,0.000012499999999999999
2025-05-27T00:00:00.000Z,0.000012499999999999999
2025-05-28T00:00:00.000Z,0.000012499999999999999
2025-05-29T00:00:00.000Z,0.000012571566666666667
2025-05-30T00:00:00.000Z,0.000012423266666666667
2025-05-31T00:00:00.000Z,0.000010805604166666668
2025-06-01T00:00:00.000Z,0.000009862020833333336
2025-06-02T00:00:00.000Z,0.000011443445833333332
2025-06-03T00:00:00.000Z,0.000012464216666666667
2025-06-04T00:00:00.000Z,0.000007207079166666666
2025-06-05T00:00:00.000Z,0.0000036354625000000014
2025-06-06T00:00:00.000Z,-0.000007172683333333336
2025-06-07T00:00:00.000Z,0.000006876662500000001
2025-06-08T00:00:00.000Z,0.0000073949166666666685
2025-06-09T00:00:00.000Z,0.000012172612499999998
2025-06-10T00:00:00.000Z,0.000012499999999999999
2025-06-11T00:00:00.000Z,0.000018440454166666663
2025-06-12T00:00:00.000Z,0.000012499999999999999
2025-06-13T00:00:00.000Z,0.000004021804166666668
2025-06-14T00:00:00.000Z,0.000005884979166666666
2025-06-15T00:00:00.000Z,0.000010506645833333336
2025-06-16T00:00:00.000Z,0.0000026942333333333334
2025-06-17T00:00:00.000Z,-0.000010935679166666667
2025-06-18T00:00:00.000Z,-0.000013363954166666667
2025-06-19T00:00:00.000Z,-0.000010935983333333335
2025-06-20T00:00:00.000Z,-4.012291666666662e-7
2025-06-21T00:00:00.000Z,-0.000008969006249999999
