date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.000013453000000000001
2025-05-23T00:00:00.000Z,0.00004992266666666665
2025-05-24T00:00:00.000Z,0.000007393295833333336
2025-05-25T00:00:00.000Z,0.00001006630416666667
2025-05-26T00:00:00.000Z,0.000012499999999999999
2025-05-27T00:00:00.000Z,0.000014015062500000001
2025-05-28T00:00:00.000Z,0.00001797384999999999
2025-05-29T00:00:00.000Z,0.000014174404166666663
2025-05-30T00:00:00.000Z,0.000012499999999999999
2025-05-31T00:00:00.000Z,0.000012499999999999999
2025-06-01T00:00:00.000Z,0.000012499999999999999
2025-06-02T00:00:00.000Z,0.000013829020833333335
2025-06-03T00:00:00.000Z,0.000012597479166666667
2025-06-04T00:00:00.000Z,0.000012162979166666668
2025-06-05T00:00:00.000Z,0.000004009775000000001
2025-06-06T00:00:00.000Z,0.000011807591666666672
2025-06-07T00:00:00.000Z,0.000012499999999999999
2025-06-08T00:00:00.000Z,0.000013138095833333331
2025-06-09T00:00:00.000Z,0.000013983554166666669
2025-06-10T00:00:00.000Z,0.00003354695416666667
2025-06-11T00:00:00.000Z,0.00004249084583333332
2025-06-12T00:00:00.000Z,0.000012499999999999999
2025-06-13T00:00:00.000Z,0.000010542437500000002
2025-06-14T00:00:00.000Z,0.000012499999999999999
2025-06-15T00:00:00.000Z,0.000012499999999999999
2025-06-16T00:00:00.000Z,0.000012499999999999999
2025-06-17T00:00:00.000Z,0.0000121934625
2025-06-18T00:00:00.000Z,0.000007801516666666668
2025-06-19T00:00:00.000Z,0.0000120920625
2025-06-20T00:00:00.000Z,0.00001012457916666667
2025-06-21T00:00:00.000Z,0.0000125
