date,oneHrFundingRate
2025-05-22T00:00:00.000Z,-0.0000073466569295175806
2025-05-23T00:00:00.000Z,-0.000027488292106509660
2025-05-24T00:00:00.000Z,-0.000054003902039289723
2025-05-25T00:00:00.000Z,-0.000052794280307988067
2025-05-26T00:00:00.000Z,-0.000027697810739068432
2025-05-27T00:00:00.000Z,-0.000028349335401969919
2025-05-28T00:00:00.000Z,-0.000045890649637311558
2025-05-29T00:00:00.000Z,-0.000027034051655649077
2025-05-30T00:00:00.000Z,-0.000059389741814075807
2025-05-31T00:00:00.000Z,-0.000049471264740634310
2025-06-01T00:00:00.000Z,-0.000042652353385775467
2025-06-02T00:00:00.000Z,-0.000027453417677258797
2025-06-03T00:00:00.000Z,-0.0000081330203759127320
2025-06-04T00:00:00.000Z,-0.000026385895922094788
2025-06-05T00:00:00.000Z,-0.000042620946651761275
2025-06-06T00:00:00.000Z,-0.000031593918836358352
2025-06-07T00:00:00.000Z,-0.000013463644569369458
2025-06-08T00:00:00.000Z,-0.0000096589622309438833
2025-06-09T00:00:00.000Z,-0.0000016003110703274211
2025-06-10T00:00:00.000Z,-0.000019268842574171172
2025-06-11T00:00:00.000Z,-0.000046017086164656515
2025-06-12T00:00:00.000Z,-0.000051237718540643575
2025-06-13T00:00:00.000Z,-0.000064417708162488736
2025-06-14T00:00:00.000Z,-0.000069136951934119500
2025-06-15T00:00:00.000Z,-0.000069006834447510814
2025-06-16T00:00:00.000Z,-0.000053624308094978275
2025-06-17T00:00:00.000Z,-0.000065566172728102182
2025-06-18T00:00:00.000Z,-0.00016604064329375364
2025-06-19T00:00:00.000Z,-0.00046445646422985955
2025-06-20T00:00:00.000Z,-0.00042441722028242578
