date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.0000457722
2025-05-23T00:00:00.000Z,0.0001820659
2025-05-24T00:00:00.000Z,0.00006820497083333333
2025-05-25T00:00:00.000Z,0.00005172278750000003
2025-05-26T00:00:00.000Z,0.00005128493749999999
2025-05-27T00:00:00.000Z,0.000041634945833333334
2025-05-28T00:00:00.000Z,0.000043963524999999995
2025-05-29T00:00:00.000Z,0.000039317833333333325
2025-05-30T00:00:00.000Z,0.000006473279166666666
2025-05-31T00:00:00.000Z,0.0000332168125
2025-06-01T00:00:00.000Z,0.00002219539166666666
2025-06-02T00:00:00.000Z,0.00002989135
2025-06-03T00:00:00.000Z,0.000011551233333333334
2025-06-04T00:00:00.000Z,0.000017623099999999994
2025-06-05T00:00:00.000Z,0.000059537949999999995
2025-06-06T00:00:00.000Z,0.00006257679999999998
2025-06-07T00:00:00.000Z,0.000021669795833333328
2025-06-08T00:00:00.000Z,0.00004246386666666667
2025-06-09T00:00:00.000Z,0.000051217616666666666
2025-06-10T00:00:00.000Z,0.00007357740416666668
2025-06-11T00:00:00.000Z,0.00010627666666666667
2025-06-12T00:00:00.000Z,0.00006491066250000001
2025-06-13T00:00:00.000Z,0.000019479841666666654
2025-06-14T00:00:00.000Z,0.000012006870833333334
2025-06-15T00:00:00.000Z,0.000012686216666666666
2025-06-16T00:00:00.000Z,0.00002186184583333333
2025-06-17T00:00:00.000Z,0.000018976099999999993
2025-06-18T00:00:00.000Z,0.000016983379166666658
2025-06-19T00:00:00.000Z,0.000016566708333333333
2025-06-20T00:00:00.000Z,0.0000509548083333333
2025-06-21T00:00:00.000Z,0.0000125
