date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.0000621097375
2025-05-23T00:00:00.000Z,0.000050400016666666635
2025-05-24T00:00:00.000Z,0.00001714029999999999
2025-05-25T00:00:00.000Z,0.00001233595
2025-05-26T00:00:00.000Z,0.00001569822916666666
2025-05-27T00:00:00.000Z,0.000012499999999999999
2025-05-28T00:00:00.000Z,0.000012499999999999999
2025-05-29T00:00:00.000Z,0.000012978620833333332
2025-05-30T00:00:00.000Z,0.000008872133333333334
2025-05-31T00:00:00.000Z,0.000008555433333333335
2025-06-01T00:00:00.000Z,-0.000006035649999999998
2025-06-02T00:00:00.000Z,0.000012499999999999999
2025-06-03T00:00:00.000Z,0.000011356508333333332
2025-06-04T00:00:00.000Z,0.000009454004166666669
2025-06-05T00:00:00.000Z,0.000012499999999999999
2025-06-06T00:00:00.000Z,0.000012394695833333333
2025-06-07T00:00:00.000Z,0.000012499999999999999
2025-06-08T00:00:00.000Z,0.0000123690375
2025-06-09T00:00:00.000Z,0.000012499999999999999
2025-06-10T00:00:00.000Z,0.000013485979166666663
2025-06-11T00:00:00.000Z,0.000026375787500000005
2025-06-12T00:00:00.000Z,0.0000125378375
2025-06-13T00:00:00.000Z,-0.000011527591666666675
2025-06-14T00:00:00.000Z,0.0000109742125
2025-06-15T00:00:00.000Z,-0.0000028090624999999973
2025-06-16T00:00:00.000Z,-0.00001320517916666667
2025-06-17T00:00:00.000Z,-0.0000033284291666666644
2025-06-18T00:00:00.000Z,-0.0000037852750000000004
2025-06-19T00:00:00.000Z,-0.000018581600000000005
2025-06-20T00:00:00.000Z,-0.00001080075833333333
2025-06-21T00:00:00.000Z,-0.00000861379375
