date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.0000019340603817534134
2025-05-23T00:00:00.000Z,0.000024815524949407283
2025-05-24T00:00:00.000Z,0.000013569309806168363
2025-05-25T00:00:00.000Z,0.0000059494131273717636
2025-05-26T00:00:00.000Z,0.000014667441519565964
2025-05-27T00:00:00.000Z,0.000016841003849568478
2025-05-28T00:00:00.000Z,0.000029899091726872496
2025-05-29T00:00:00.000Z,0.000019750426781512839
2025-05-30T00:00:00.000Z,-0.000030919041570853693
2025-05-31T00:00:00.000Z,-0.000054485008899327467
2025-06-01T00:00:00.000Z,-0.0000099857978878282024
2025-06-02T00:00:00.000Z,4.6814378569791754e-7
2025-06-03T00:00:00.000Z,0.000024193782994637203
2025-06-04T00:00:00.000Z,0.000020372986654926408
2025-06-05T00:00:00.000Z,0.0000028288271790794787
2025-06-06T00:00:00.000Z,-0.0000031133219308155738
2025-06-07T00:00:00.000Z,0.000010853952307570172
2025-06-08T00:00:00.000Z,0.000013577055730454869
2025-06-09T00:00:00.000Z,0.000011222044316753823
2025-06-10T00:00:00.000Z,0.000013756971378297042
2025-06-11T00:00:00.000Z,0.0000094476696814373415
2025-06-12T00:00:00.000Z,-0.0000010599027451363159
2025-06-13T00:00:00.000Z,-0.000014354072485031269
2025-06-14T00:00:00.000Z,-0.0000073909546406535112
2025-06-15T00:00:00.000Z,-0.000023174906441067142
2025-06-16T00:00:00.000Z,-0.0000091336554701183025
2025-06-17T00:00:00.000Z,-0.0000095147351447593872
2025-06-18T00:00:00.000Z,-0.0000091675520404077106
2025-06-19T00:00:00.000Z,-0.000029734689168210425
2025-06-20T00:00:00.000Z,-0.000020990057043093560
