date,oneHrFundingRate
2025-05-22T00:00:00.000Z,0.0000291963
2025-05-23T00:00:00.000Z,0.00004448147499999999
2025-05-24T00:00:00.000Z,0.000012499999999999999
2025-05-25T00:00:00.000Z,0.000014023862499999995
2025-05-26T00:00:00.000Z,0.000018033949999999994
2025-05-27T00:00:00.000Z,0.0000235317125
2025-05-28T00:00:00.000Z,0.000024152070833333338
2025-05-29T00:00:00.000Z,0.000015948458333333326
2025-05-30T00:00:00.000Z,0.000012749758333333334
2025-05-31T00:00:00.000Z,0.000007179970833333335
2025-06-01T00:00:00.000Z,0.000012499999999999999
2025-06-02T00:00:00.000Z,0.000012499999999999999
2025-06-03T00:00:00.000Z,0.000012499999999999999
2025-06-04T00:00:00.000Z,0.000012499999999999999
2025-06-05T00:00:00.000Z,0.00001245165
2025-06-06T00:00:00.000Z,0.000012394858333333332
2025-06-07T00:00:00.000Z,0.000012029083333333333
2025-06-08T00:00:00.000Z,0.000012499999999999999
2025-06-09T00:00:00.000Z,0.000012499999999999999
2025-06-10T00:00:00.000Z,0.000025469329166666668
2025-06-11T00:00:00.000Z,0.00002765387916666667
2025-06-12T00:00:00.000Z,0.000017716545833333326
2025-06-13T00:00:00.000Z,0.000010655200000000001
2025-06-14T00:00:00.000Z,0.00001523747916666666
2025-06-15T00:00:00.000Z,0.000012499999999999999
2025-06-16T00:00:00.000Z,0.00001316649583333333
2025-06-17T00:00:00.000Z,0.000012499999999999999
2025-06-18T00:00:00.000Z,0.000012499999999999999
2025-06-19T00:00:00.000Z,0.000012499999999999999
2025-06-20T00:00:00.000Z,0.000012499999999999999
2025-06-21T00:00:00.000Z,0.0000125
