date,oneHrFundingRate
2025-05-22T00:00:00.000Z,-0.0000037680259279516533
2025-05-23T00:00:00.000Z,-0.000046202113392181199
2025-05-24T00:00:00.000Z,-0.000067559618955170532
2025-05-25T00:00:00.000Z,-0.000070937839677746999
2025-05-26T00:00:00.000Z,-0.000038224857562240409
2025-05-27T00:00:00.000Z,-0.000033330788507382300
2025-05-28T00:00:00.000Z,-0.000037094015021367004
2025-05-29T00:00:00.000Z,-0.000023173305571831876
2025-05-30T00:00:00.000Z,-0.0000010653053720705036
2025-05-31T00:00:00.000Z,-0.000076781145138345118
2025-06-01T00:00:00.000Z,-0.000043781925667099795
2025-06-02T00:00:00.000Z,-0.000060469900243070526
2025-06-03T00:00:00.000Z,-0.000010628908241122127
2025-06-04T00:00:00.000Z,-0.000042132370529692685
2025-06-05T00:00:00.000Z,-0.000077806520703981974
2025-06-06T00:00:00.000Z,-0.000068192349506427679
2025-06-07T00:00:00.000Z,-0.000065742326955148606
2025-06-08T00:00:00.000Z,-0.000047507704081613275
2025-06-09T00:00:00.000Z,-0.000076413531750622296
2025-06-10T00:00:00.000Z,-0.000077729871428990207
2025-06-11T00:00:00.000Z,-0.000079208629695019399
2025-06-12T00:00:00.000Z,-0.000058354292009311511
2025-06-13T00:00:00.000Z,-0.000079056888373294155
2025-06-14T00:00:00.000Z,-0.000076307576565369070
2025-06-15T00:00:00.000Z,-0.000080034034241252140
2025-06-16T00:00:00.000Z,-0.000082555430083344831
2025-06-17T00:00:00.000Z,-0.000061827748777699135
2025-06-18T00:00:00.000Z,-0.000074276199083575748
2025-06-19T00:00:00.000Z,-0.000050272255735251229
2025-06-20T00:00:00.000Z,-0.000052268390560036787
